CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,new_Credit_Limit,new_Avg_Utilization_Ratio,new_Avg_Open_To_Buy,new_level_Education_Level,new_level_Gender,new_level_Income_Category,new_level_Marital_Status
771197433,Existing Customer,54.0,1.0,Blue,41.0,3.0,2.0,4.0,588.0,0.856,1351.0,30.0,1.5,0.00030653,0.99969,4658.0,0.126,4070.0,Graduate,F,Less than $40K,Married
709516458,Existing Customer,30.0,0.0,Blue,22.0,3.0,3.0,3.0,0.0,0.551,2723.0,66.0,0.65,0.0002596,0.99974,6476.0,0.0,6476.0,Graduate,M,$60K - $80K,Others
716456808,Existing Customer,36.0,2.0,Blue,36.0,6.0,2.0,5.0,1263.0,0.615,2429.0,69.0,0.643,0.00054925,0.99945,8087.0,0.156,6824.0,High School,F,Less than $40K,Single
716819958,Existing Customer,60.0,2.0,Blue,50.0,3.0,1.0,2.0,845.0,0.663,1661.0,35.0,0.4,5.5077e-05,0.99994,9033.0,0.094,8188.0,Graduate,M,$60K - $80K,Married
779449308,Existing Customer,46.0,4.0,Blue,28.0,6.0,3.0,4.0,0.0,1.065,3253.0,72.0,0.532,0.00052608,0.99947,3206.0,0.0,3206.0,High School,F,Less than $40K,Single
784891458,Existing Customer,55.0,1.0,Blue,49.0,4.0,3.0,3.0,2158.0,0.536,1502.0,34.0,0.789,0.00028395,0.99972,28751.0,0.075,26593.0,Graduate,M,$80K - $120K,Married
790004883,Existing Customer,55.0,1.0,Blue,47.0,3.0,3.0,3.0,1995.0,0.514,1352.0,30.0,0.429,0.00027604,0.99972,2938.0,0.16352702702702704,943.0,High School,M,$80K - $120K,Married
770262183,Existing Customer,31.0,0.0,Blue,25.0,5.0,2.0,2.0,1741.0,0.816,2324.0,67.0,1.03,0.00010043,0.9999,5715.0,0.305,3974.0,Uneducated,M,Less than $40K,Single
715277583,Existing Customer,55.0,3.0,Blue,36.0,3.0,2.0,1.0,1209.0,0.594,2803.0,61.0,0.605,7.3235e-05,0.99993,2111.0,0.573,902.0,Uneducated,F,Less than $40K,Others
815510883,Existing Customer,36.0,2.0,Blue,31.0,3.0,2.0,5.0,2282.0,0.837,2576.0,74.0,0.85,0.00066474,0.99934,11862.0,0.192,9580.0,Others,M,$40K - $60K,Single
713997183,Existing Customer,34.0,2.0,Blue,36.0,3.0,3.0,2.0,2160.0,0.825,2214.0,56.0,0.6,0.00019771,0.9998,2791.0,0.774,631.0,Others,F,Less than $40K,Single
715107033,Existing Customer,33.0,1.0,Blue,36.0,3.0,2.0,4.0,1440.0,0.629,2429.0,77.0,0.453,0.00030653,0.99969,6551.0,0.22,5111.0,Graduate,F,Less than $40K,Single
720706008,Existing Customer,30.0,2.0,Blue,16.0,5.0,3.0,5.0,1977.0,0.664,2679.0,69.0,0.605,0.0010502,0.99895,4533.0,0.436,2556.0,Others,M,$40K - $60K,Single
710108133,Existing Customer,54.0,2.0,Blue,36.0,5.0,3.0,0.0,1528.0,0.444,1307.0,39.0,0.393,6.6354e-05,0.99993,1854.0,0.824,326.0,Graduate,F,$40K - $60K,Married
718983333,Existing Customer,53.0,2.0,Blue,43.0,6.0,1.0,3.0,1354.0,0.411,1331.0,30.0,0.364,9.5249e-05,0.9999,6704.0,0.202,5350.0,Uneducated,M,$80K - $120K,Married
714030183,Existing Customer,59.0,0.0,Silver,36.0,5.0,3.0,3.0,1494.0,1.229,3259.0,65.0,0.585,0.00023457,0.99977,34516.0,0.043,33022.0,Graduate,M,$80K - $120K,Single
710496708,Existing Customer,41.0,2.0,Blue,32.0,6.0,3.0,2.0,1513.0,0.87,4085.0,65.0,0.548,0.00017488,0.99983,5489.0,0.276,3976.0,College,M,Others,Single
714935883,Existing Customer,45.0,3.0,Blue,36.0,3.0,1.0,1.0,607.0,0.883,4074.0,65.0,0.477,3.5437e-05,0.99996,10619.0,0.057,10012.0,Uneducated,M,$40K - $60K,Married
718972758,Existing Customer,50.0,2.0,Blue,40.0,5.0,3.0,3.0,1287.0,0.465,1825.0,51.0,0.821,0.00030251,0.9997,2481.0,0.519,1194.0,Graduate,F,Less than $40K,Married
711827958,Existing Customer,57.0,2.0,Blue,47.0,4.0,4.0,1.0,1970.0,0.371,1032.0,26.0,0.368,0.00013479,0.99987,5100.0,0.386,3130.0,Uneducated,M,$60K - $80K,Married
778724058,Existing Customer,63.0,0.0,Blue,49.0,5.0,4.0,3.0,726.0,0.85,3982.0,65.0,0.857,0.00045394,0.99955,5905.0,0.123,5179.0,Others,M,$40K - $60K,Single
809620833,Existing Customer,35.0,3.0,Blue,30.0,3.0,3.0,2.0,0.0,0.897,2314.0,59.0,1.034,0.00020516,0.99979,9293.0,0.0,9293.0,Others,F,Others,Single
718920708,Existing Customer,35.0,3.0,Blue,25.0,5.0,3.0,3.0,1451.0,1.198,2172.0,38.0,0.81,0.0003139,0.99969,5240.0,0.277,3789.0,Graduate,M,$60K - $80K,Married
771051783,Existing Customer,53.0,3.0,Blue,40.0,6.0,2.0,5.0,741.0,0.885,1297.0,24.0,1.182,0.00056993,0.99943,4182.0,0.177,3441.0,High School,M,Others,Married
715970133,Existing Customer,33.0,4.0,Blue,24.0,6.0,2.0,2.0,0.0,0.699,3448.0,103.0,0.635,0.00011605,0.99988,3028.2444444444445,0.0,2609.267761864645,College,F,Less than $40K,Others
806889633,Existing Customer,38.0,2.0,Blue,33.0,3.0,1.0,4.0,1226.0,1.4,2906.0,58.0,1.0,0.00016249,0.99984,20117.0,0.061,18891.0,Uneducated,M,$80K - $120K,Married
717338733,Existing Customer,31.0,0.0,Blue,22.0,3.0,2.0,3.0,0.0,0.968,2801.0,72.0,0.674,0.0001597,0.99984,6012.0,0.0,6012.0,High School,M,Less than $40K,Others
779223858,Existing Customer,37.0,2.0,Blue,27.0,4.0,2.0,4.0,0.0,1.454,2675.0,47.0,1.136,0.00032656,0.99967,6369.0,0.0,6369.0,Graduate,M,$60K - $80K,Married
769980333,Existing Customer,36.0,1.0,Blue,30.0,4.0,2.0,5.0,2152.0,1.424,3023.0,53.0,0.767,0.00054528,0.99945,13005.0,0.165,10853.0,Uneducated,M,$80K - $120K,Single
716112933,Attrited Customer,39.0,3.0,Blue,36.0,3.0,2.0,3.0,592.0,0.236,644.0,15.0,0.154,0.99499,0.00501,1575.0,0.376,983.0,Graduate,F,Others,Married
788783133,Existing Customer,58.0,0.0,Blue,39.0,5.0,3.0,3.0,1207.0,0.538,1649.0,29.0,0.381,0.00030545,0.99969,6679.0,0.181,5472.0,Others,F,Less than $40K,Married
816325533,Existing Customer,39.0,1.0,Blue,34.0,6.0,3.0,5.0,1802.0,0.923,2315.0,49.0,0.581,0.00083788,0.99916,6458.0,0.279,4656.0,Graduate,F,Less than $40K,Married
720113433,Existing Customer,61.0,0.0,Blue,48.0,3.0,2.0,4.0,1446.0,0.736,2073.0,43.0,0.654,0.00030803,0.99969,20803.0,0.07,19357.0,Others,M,$60K - $80K,Single
717233058,Existing Customer,34.0,4.0,Blue,26.0,3.0,2.0,4.0,1240.0,0.843,1524.0,31.0,0.824,0.00037644,0.99962,5540.0,0.224,4300.0,Others,M,$40K - $60K,Married
710233683,Existing Customer,55.0,3.0,Blue,36.0,4.0,3.0,4.0,2403.0,0.884,1526.0,44.0,1.0,0.00053543,0.99946,2801.0,0.19340167364016736,398.0,Graduate,M,$80K - $120K,Married
778327908,Existing Customer,50.0,2.0,Blue,40.0,4.0,3.0,5.0,2380.0,0.695,4099.0,73.0,0.659,0.00091777,0.99908,2419.0,0.984,39.0,Uneducated,M,Less than $40K,Single
716400633,Existing Customer,33.0,3.0,Blue,24.0,6.0,3.0,3.0,1427.0,0.48,2057.0,54.0,0.421,0.00030516,0.99969,5156.0,0.277,3729.0,High School,M,$40K - $60K,Single
787488108,Existing Customer,48.0,1.0,Blue,36.0,6.0,4.0,4.0,1953.0,0.651,1970.0,51.0,0.645,0.00056901,0.99943,14228.0,0.137,12275.0,High School,F,Others,Married
771649083,Existing Customer,63.0,0.0,Blue,51.0,3.0,3.0,4.0,1021.0,0.467,1508.0,30.0,0.429,0.00043049,0.99957,10257.0,0.1,9236.0,High School,M,$80K - $120K,Married
789853533,Attrited Customer,54.0,3.0,Blue,44.0,2.0,1.0,5.0,0.0,0.949,1037.0,14.0,2.5,0.99639,0.00361108,3032.0,0.0,3032.0,High School,M,$40K - $60K,Married
806256333,Attrited Customer,41.0,4.0,Blue,36.0,2.0,3.0,5.0,312.0,0.657,1786.0,26.0,0.733,0.99893,0.00106612,1438.3,0.217,1126.3,Graduate,M,$60K - $80K,Others
796336833,Existing Customer,51.0,3.0,Blue,45.0,5.0,2.0,4.0,0.0,0.766,2619.0,69.0,0.917,0.0004903,0.99951,32096.0,0.0,32096.0,Others,M,$80K - $120K,Married
713763633,Existing Customer,54.0,2.0,Blue,46.0,5.0,3.0,2.0,794.0,0.5,1488.0,30.0,0.579,0.00017987,0.99982,3014.0,0.263,2220.0,Graduate,F,Others,Married
710942358,Existing Customer,47.0,4.0,Blue,36.0,3.0,3.0,3.0,1890.0,0.938,3814.0,88.0,0.66,0.00034872,0.99965,5762.0,0.328,3872.0,Others,M,$40K - $60K,Single
713974533,Existing Customer,52.0,3.0,Blue,45.0,5.0,1.0,3.0,1701.0,1.492,3127.0,45.0,1.25,0.00011311,0.99989,2555.0,0.666,854.0,Others,F,Less than $40K,Single
787231233,Existing Customer,34.0,5.0,Silver,28.0,3.0,3.0,2.0,1731.0,0.605,2421.0,63.0,0.575,0.00019743,0.9998,34516.0,0.05,32785.0,Others,M,$80K - $120K,Single
719810583,Existing Customer,64.0,0.0,Blue,54.0,4.0,3.0,2.0,1361.0,0.46,1280.0,34.0,1.0,0.00015005,0.99985,2140.0,0.636,779.0,High School,M,Less than $40K,Married
717124983,Existing Customer,62.0,1.0,Blue,43.0,3.0,1.0,1.0,0.0,0.564,1459.0,20.0,0.538,3.2055e-05,0.99997,4760.0,0.0,4760.0,Uneducated,F,$40K - $60K,Married
787523283,Existing Customer,38.0,1.0,Blue,27.0,6.0,2.0,5.0,1365.0,1.394,2291.0,56.0,1.0,0.00053033,0.99947,26372.0,0.052,25007.0,Graduate,M,$80K - $120K,Single
719493858,Existing Customer,52.0,2.0,Blue,43.0,5.0,2.0,2.0,654.0,0.588,2910.0,63.0,0.909,0.00011382,0.99989,3624.686036960986,0.08,2609.267761864645,Graduate,F,Less than $40K,Married
709897983,Existing Customer,35.0,2.0,Blue,24.0,5.0,2.0,3.0,1527.0,0.715,1921.0,26.0,0.444,0.00027701,0.99972,2655.0,0.575,1128.0,Others,F,$40K - $60K,Married
717225258,Existing Customer,35.0,2.0,Blue,27.0,6.0,2.0,2.0,1048.0,0.509,2383.0,59.0,0.595,0.00011382,0.99989,13655.0,0.077,12607.0,Graduate,M,Others,Single
803148033,Existing Customer,54.0,1.0,Blue,48.0,6.0,1.0,5.0,1935.0,0.435,1599.0,38.0,0.652,0.00024955,0.99975,12169.0,0.159,10234.0,College,M,$80K - $120K,Married
779474958,Existing Customer,35.0,3.0,Blue,17.0,6.0,1.0,1.0,1823.0,0.969,2144.0,58.0,0.812,3.7884e-05,0.99996,2956.0,0.617,1133.0,Others,F,Less than $40K,Single
712060158,Existing Customer,35.0,0.0,Blue,18.0,6.0,2.0,3.0,1645.0,0.765,2483.0,59.0,0.903,0.00023771,0.99976,2598.0,0.1576923076923077,953.0,Others,M,$60K - $80K,Single
713292933,Existing Customer,36.0,3.0,Blue,36.0,5.0,2.0,2.0,726.0,0.893,2156.0,64.0,1.207,0.00011811,0.99988,10566.0,0.069,9840.0,Graduate,F,Others,Single
710982858,Existing Customer,33.0,3.0,Blue,36.0,6.0,1.0,2.0,2259.0,1.158,2849.0,67.0,1.31,5.7151e-05,0.99994,8232.0,0.274,5973.0,Graduate,F,$40K - $60K,Single
714542058,Existing Customer,53.0,1.0,Silver,44.0,5.0,2.0,1.0,680.0,0.498,3411.0,68.0,0.789,5.8215e-05,0.99994,26365.0,0.026,25685.0,Graduate,M,$60K - $80K,Others
712319058,Existing Customer,37.0,1.0,Blue,29.0,5.0,3.0,0.0,1933.0,0.986,2468.0,58.0,0.706,6.4038e-05,0.99994,4671.0,0.414,2738.0,Uneducated,F,Less than $40K,Married
744483633,Existing Customer,35.0,3.0,Blue,28.0,4.0,3.0,2.0,0.0,1.624,2753.0,48.0,1.087,0.00018665,0.99981,14869.0,0.0,14869.0,Graduate,M,Others,Married
714947883,Existing Customer,59.0,1.0,Blue,36.0,6.0,2.0,2.0,1965.0,0.596,1693.0,27.0,0.688,0.00010684,0.99989,2300.0,0.854,335.0,Graduate,M,$40K - $60K,Married
788776908,Existing Customer,47.0,1.0,Blue,28.0,6.0,1.0,4.0,1802.0,0.675,3525.0,63.0,0.75,0.00016305,0.99984,2797.0,0.1496818181818182,995.0,Others,M,$80K - $120K,Others
714802458,Existing Customer,48.0,3.0,Blue,30.0,5.0,2.0,1.0,2115.0,0.688,3580.0,77.0,0.711,6.9242e-05,0.99993,2657.0,0.796,542.0,High School,F,$40K - $60K,Single
721485708,Existing Customer,58.0,2.0,Blue,46.0,6.0,1.0,3.0,1806.0,0.35,1220.0,36.0,0.333,9.5249e-05,0.9999,9149.0,0.197,7343.0,Uneducated,M,$80K - $120K,Married
716378658,Existing Customer,55.0,2.0,Blue,36.0,5.0,2.0,3.0,1476.0,0.537,1725.0,41.0,0.414,0.00021042,0.99979,2629.0,0.561,1153.0,Others,F,Less than $40K,Married
713375658,Existing Customer,37.0,2.0,Blue,17.0,6.0,3.0,3.0,0.0,0.652,2298.0,67.0,0.457,0.00030251,0.9997,3176.0,0.0,3176.0,Graduate,M,$40K - $60K,Others
717828108,Existing Customer,57.0,2.0,Blue,42.0,6.0,1.0,0.0,2517.0,0.409,1327.0,31.0,0.409,2.0316e-05,0.99998,21875.0,0.115,19358.0,Graduate,M,$80K - $120K,Married
788784258,Existing Customer,60.0,2.0,Blue,41.0,5.0,2.0,4.0,1664.0,0.34,1475.0,31.0,0.632,0.00031746,0.99968,3007.0,0.553,1343.0,High School,M,Others,Married
718875483,Existing Customer,50.0,1.0,Blue,40.0,4.0,2.0,4.0,1745.0,0.54,4491.0,78.0,0.66,0.00029801,0.9997,17404.0,0.1,15659.0,College,M,$60K - $80K,Married
811111083,Existing Customer,56.0,2.0,Blue,51.0,5.0,6.0,3.0,2517.0,0.583,1458.0,39.0,0.696,0.00023216,0.99977,2863.0,0.22335333333333332,346.0,High School,M,$60K - $80K,Married
715749108,Existing Customer,48.0,3.0,Gold,37.0,5.0,1.0,2.0,2429.0,0.742,3205.0,57.0,0.727,6.5845e-05,0.99993,9932.348780487804,0.07,32087.0,Graduate,M,$60K - $80K,Married
780197133,Existing Customer,40.0,4.0,Blue,30.0,4.0,1.0,1.0,1266.0,0.438,3699.0,67.0,0.523,3.4833e-05,0.99997,13919.0,0.091,12653.0,Graduate,M,$60K - $80K,Single
719146008,Attrited Customer,48.0,3.0,Blue,39.0,4.0,4.0,3.0,2517.0,0.799,1126.0,35.0,0.591,0.99737,0.0026282,18672.0,0.135,16155.0,Graduate,M,$80K - $120K,Married
717727308,Existing Customer,50.0,1.0,Blue,36.0,6.0,2.0,2.0,499.0,0.635,4740.0,67.0,0.523,0.00010985,0.99989,4204.0,0.119,3705.0,Uneducated,F,Less than $40K,Married
718445883,Existing Customer,61.0,1.0,Blue,36.0,3.0,2.0,4.0,2489.0,0.65,1617.0,26.0,1.0,0.00031517,0.99968,6859.0,0.363,4370.0,Uneducated,F,Less than $40K,Married
795997908,Existing Customer,36.0,2.0,Blue,30.0,6.0,3.0,3.0,1480.0,1.326,3215.0,56.0,0.806,0.00029408,0.99971,16050.0,0.092,14570.0,High School,M,$80K - $120K,Married
710159658,Existing Customer,46.0,5.0,Blue,32.0,5.0,2.0,2.0,1024.0,0.72,2436.0,71.0,0.651,0.00011423,0.99989,34516.0,0.03,33492.0,High School,M,Others,Married
716068683,Existing Customer,28.0,0.0,Blue,36.0,3.0,3.0,3.0,1535.0,1.042,3093.0,77.0,0.878,0.00026692,0.99973,16766.0,0.092,15231.0,Uneducated,M,Others,Others
778844433,Existing Customer,49.0,5.0,Blue,30.0,3.0,2.0,1.0,1808.0,0.572,3210.0,65.0,0.667,7.7894e-05,0.99992,20895.0,0.087,19087.0,Others,M,$80K - $120K,Single
715161633,Existing Customer,44.0,4.0,Blue,38.0,6.0,3.0,3.0,2517.0,0.738,3068.0,77.0,0.711,0.00030842,0.99969,7881.0,0.319,5364.0,High School,F,$40K - $60K,Single
773270058,Existing Customer,57.0,5.0,Blue,50.0,4.0,2.0,3.0,0.0,0.521,1337.0,27.0,0.588,0.00019213,0.99981,13427.0,0.0,13427.0,High School,M,$80K - $120K,Married
714120258,Existing Customer,37.0,2.0,Blue,36.0,3.0,3.0,2.0,1677.0,1.027,2735.0,58.0,1.071,0.00018494,0.99982,2281.0,0.15721052631578947,604.0,Uneducated,M,$80K - $120K,Others
720076458,Existing Customer,57.0,2.0,Blue,52.0,6.0,2.0,4.0,0.0,0.591,1327.0,26.0,1.0,0.00033577,0.99966,10974.0,0.0,10974.0,Uneducated,M,$80K - $120K,Married
720693033,Attrited Customer,33.0,1.0,Blue,36.0,1.0,3.0,4.0,168.0,0.447,741.0,10.0,0.429,0.99813,0.00187387,8925.0,0.019,8757.0,Others,M,$60K - $80K,Married
719978583,Existing Customer,46.0,2.0,Blue,40.0,4.0,1.0,3.0,0.0,0.524,3281.0,68.0,0.744,9.0056e-05,0.99991,5265.0,0.0,5265.0,High School,M,$60K - $80K,Married
712784058,Attrited Customer,45.0,2.0,Blue,36.0,6.0,4.0,3.0,2517.0,0.717,1142.0,33.0,0.32,0.9972,0.00280488,17156.0,0.147,14639.0,High School,F,Others,Others
717261708,Existing Customer,53.0,1.0,Blue,36.0,4.0,2.0,3.0,1248.0,0.512,1548.0,41.0,0.519,0.00019751,0.9998,13457.0,0.093,12209.0,Others,M,$80K - $120K,Married
803665983,Existing Customer,52.0,0.0,Blue,46.0,3.0,2.0,4.0,2184.0,0.592,3829.0,72.0,0.532,0.00030803,0.99969,2742.0,0.796,558.0,Others,M,$60K - $80K,Married
815838633,Existing Customer,34.0,1.0,Blue,29.0,3.0,2.0,3.0,2286.0,0.633,1889.0,51.0,0.457,0.00019751,0.9998,3890.0,0.588,1604.0,Others,M,$60K - $80K,Married
826706208,Existing Customer,55.0,3.0,Blue,51.0,6.0,2.0,3.0,0.0,0.803,4042.0,62.0,0.722,0.00019864,0.9998,17198.0,0.0,17198.0,Graduate,M,$80K - $120K,Single
721218408,Existing Customer,53.0,4.0,Blue,41.0,6.0,3.0,4.0,1713.0,0.773,1924.0,54.0,0.317,0.00052608,0.99947,3401.0,0.1415263157894737,1688.0,High School,M,Others,Married
779484408,Existing Customer,37.0,1.0,Blue,19.0,6.0,1.0,2.0,1243.0,1.148,2874.0,58.0,0.657,5.6825e-05,0.99994,18951.0,0.066,17708.0,Others,M,$60K - $80K,Married
710416533,Existing Customer,58.0,3.0,Blue,52.0,4.0,1.0,1.0,888.0,1.19,3060.0,56.0,0.647,3.7884e-05,0.99996,1454.0,0.611,566.0,Others,F,$40K - $60K,Single
719706483,Existing Customer,33.0,3.0,Blue,20.0,6.0,3.0,2.0,1188.0,0.544,2202.0,46.0,0.394,0.00018145,0.99982,27499.0,0.043,26311.0,High School,M,Others,Married
712206858,Existing Customer,39.0,3.0,Blue,36.0,3.0,3.0,2.0,2231.0,1.731,3094.0,45.0,1.647,0.00018665,0.99981,32964.0,0.068,30733.0,Graduate,M,Others,Married
709886583,Existing Customer,37.0,2.0,Blue,28.0,5.0,2.0,1.0,633.0,0.762,2761.0,77.0,0.604,6.6728e-05,0.99993,7411.0,0.085,6778.0,High School,F,Less than $40K,Single
711040758,Existing Customer,32.0,0.0,Blue,36.0,4.0,3.0,3.0,0.0,0.894,3006.0,83.0,0.93,0.00026692,0.99973,7200.0,0.0,7200.0,Uneducated,M,$40K - $60K,Single
817197333,Existing Customer,26.0,1.0,Blue,13.0,6.0,2.0,3.0,956.0,0.832,2678.0,50.0,0.471,0.00018475,0.99982,12007.0,0.08,11051.0,Uneducated,F,Others,Single
718929708,Existing Customer,60.0,0.0,Blue,50.0,4.0,2.0,2.0,1602.0,0.569,1558.0,23.0,0.643,9.7673e-05,0.9999,3147.0,0.509,1545.0,Graduate,F,Less than $40K,Married
721150833,Existing Customer,37.0,1.0,Blue,18.0,6.0,2.0,5.0,1942.0,0.749,3028.0,76.0,0.583,0.00053033,0.99947,5110.0,0.38,3168.0,Graduate,M,$80K - $120K,Single
714514983,Existing Customer,43.0,5.0,Blue,35.0,3.0,6.0,4.0,2214.0,0.668,5029.0,75.0,0.562,0.00042056,0.99958,5438.0,0.407,3224.0,Graduate,F,Less than $40K,Married
779888658,Existing Customer,56.0,1.0,Blue,40.0,6.0,1.0,1.0,2193.0,0.419,1426.0,38.0,0.462,3.2055e-05,0.99997,17450.0,0.126,15257.0,Uneducated,M,$80K - $120K,Married
715883358,Existing Customer,52.0,3.0,Blue,39.0,3.0,3.0,2.0,1509.0,0.898,1454.0,29.0,1.071,0.00018146,0.99982,18352.0,0.082,16843.0,College,M,$80K - $120K,Married
713363583,Existing Customer,34.0,2.0,Blue,17.0,3.0,1.0,2.0,2326.0,0.856,3345.0,69.0,1.3,5.663e-05,0.99994,5030.0,0.13586363636363635,2704.0,Uneducated,M,Others,Single
772935108,Existing Customer,47.0,1.0,Silver,38.0,3.0,2.0,3.0,802.0,0.899,1823.0,27.0,0.8,0.00017846,0.99982,34516.0,0.023,33714.0,Others,M,$80K - $120K,Others
820075983,Existing Customer,26.0,0.0,Blue,21.0,4.0,3.0,2.0,1535.0,0.462,2299.0,49.0,0.485,0.00015435,0.99985,1585.0,0.968,50.0,Graduate,M,Less than $40K,Single
721502958,Existing Customer,54.0,1.0,Blue,42.0,5.0,3.0,3.0,1919.0,0.56,1406.0,31.0,0.24,0.00027604,0.99972,3251.0,0.1415263157894737,1332.0,High School,M,Others,Married
708596283,Existing Customer,35.0,3.0,Blue,23.0,3.0,2.0,2.0,1251.0,0.576,2844.0,73.0,0.622,0.00012144,0.99988,2858.0,0.438,1607.0,Uneducated,F,Less than $40K,Single
710325258,Existing Customer,52.0,1.0,Silver,36.0,6.0,1.0,0.0,1847.0,0.527,3284.0,65.0,0.477,1.8939e-05,0.99998,34516.0,0.054,32669.0,Others,M,$80K - $120K,Married
708823908,Existing Customer,41.0,3.0,Blue,28.0,4.0,1.0,3.0,1363.0,0.688,4252.0,64.0,0.684,9.6126e-05,0.9999,16443.0,0.083,15080.0,Graduate,M,$60K - $80K,Single
826401858,Existing Customer,36.0,0.0,Blue,32.0,3.0,2.0,3.0,1655.0,0.742,2448.0,63.0,0.5,0.00016891,0.99983,3687.0,0.449,2032.0,Uneducated,F,Less than $40K,Others
709554483,Existing Customer,53.0,1.0,Blue,36.0,5.0,1.0,3.0,2517.0,0.445,1637.0,22.0,1.0,8.6952e-05,0.99991,4840.0,0.52,2323.0,Graduate,F,Less than $40K,Married
710545158,Existing Customer,42.0,3.0,Blue,36.0,6.0,3.0,2.0,0.0,1.015,3738.0,68.0,0.744,0.00020516,0.99979,15108.0,0.0,15108.0,Others,M,Others,Single
788621658,Existing Customer,54.0,1.0,Blue,37.0,6.0,3.0,2.0,1753.0,0.788,1457.0,24.0,0.6,0.00016415,0.99984,1909.0,0.19528333333333334,156.0,College,M,$60K - $80K,Married
716713533,Existing Customer,53.0,3.0,Blue,44.0,5.0,2.0,2.0,1236.0,0.542,3393.0,58.0,0.871,0.00013897,0.99986,19063.0,0.065,17827.0,Others,M,$80K - $120K,Single
712338033,Existing Customer,36.0,2.0,Blue,26.0,4.0,2.0,4.0,1691.0,0.808,1687.0,40.0,0.739,0.00031746,0.99968,15982.0,0.106,14291.0,High School,M,$80K - $120K,Married
711639708,Existing Customer,42.0,3.0,Blue,32.0,6.0,2.0,2.0,0.0,0.66,1794.0,45.0,0.875,0.00011811,0.99988,1438.3,0.0,1438.3,Graduate,M,$60K - $80K,Single
720216108,Existing Customer,27.0,2.0,Blue,14.0,4.0,3.0,3.0,2130.0,0.693,2605.0,61.0,0.794,0.00029411,0.99971,2549.0,0.836,419.0,College,F,Less than $40K,Others
718708908,Existing Customer,58.0,4.0,Blue,36.0,6.0,2.0,4.0,2350.0,0.543,1426.0,29.0,0.812,0.00034248,0.99966,5967.0,0.394,3617.0,Graduate,M,$60K - $80K,Married
802890333,Existing Customer,59.0,1.0,Blue,53.0,5.0,1.0,3.0,1558.0,0.457,1660.0,34.0,0.789,8.9404e-05,0.99991,2182.0,0.714,624.0,Uneducated,M,$40K - $60K,Married
712965183,Existing Customer,63.0,2.0,Blue,52.0,5.0,2.0,3.0,2101.0,0.416,1188.0,35.0,0.75,0.00019143,0.99981,2689.0,0.781,588.0,Graduate,F,Less than $40K,Married
796170933,Existing Customer,57.0,2.0,Blue,51.0,6.0,2.0,4.0,0.0,1.329,3600.0,66.0,0.784,0.00033577,0.99966,30622.0,0.0,30622.0,Uneducated,M,$80K - $120K,Single
712816833,Existing Customer,56.0,0.0,Blue,48.0,4.0,1.0,2.0,1965.0,0.441,1425.0,32.0,0.778,4.5946e-05,0.99995,4203.0,0.468,2238.0,High School,F,Others,Married
814829583,Existing Customer,42.0,3.0,Blue,37.0,6.0,1.0,3.0,0.0,0.76,4822.0,74.0,0.609,0.00010566,0.99989,6453.0,0.0,6453.0,Others,F,Less than $40K,Single
798769458,Existing Customer,29.0,1.0,Blue,23.0,3.0,1.0,2.0,927.0,0.934,3011.0,83.0,0.804,5.0256e-05,0.99995,3318.0,0.279,2391.0,High School,F,Less than $40K,Single
818034558,Existing Customer,44.0,2.0,Blue,39.0,5.0,3.0,3.0,1506.0,0.794,2337.0,40.0,0.818,0.00033251,0.99967,9925.76923076923,0.068,20569.0,Others,M,$60K - $80K,Others
719483358,Existing Customer,33.0,1.0,Blue,14.0,3.0,2.0,2.0,1750.0,0.962,2962.0,54.0,0.862,0.00010387,0.9999,6746.0,0.259,4996.0,College,M,$40K - $60K,Married
719647383,Existing Customer,35.0,2.0,Blue,36.0,5.0,2.0,2.0,1463.0,0.728,2001.0,49.0,0.485,0.00011382,0.99989,4408.0,0.332,2945.0,Graduate,M,$80K - $120K,Married
714909108,Existing Customer,33.0,3.0,Blue,36.0,5.0,3.0,3.0,1338.0,0.707,2641.0,67.0,0.595,0.0003139,0.99969,4838.0,0.277,3500.0,Graduate,F,Less than $40K,Single
793678608,Existing Customer,46.0,4.0,Silver,40.0,5.0,1.0,4.0,0.0,0.938,3568.0,57.0,0.676,0.00014976,0.99985,34516.0,0.0,34516.0,Graduate,M,$80K - $120K,Single
720854358,Existing Customer,27.0,0.0,Blue,14.0,4.0,1.0,4.0,2130.0,0.371,2026.0,49.0,0.441,0.00014907,0.99985,3823.0,0.557,1693.0,Others,M,$40K - $60K,Married
709126833,Existing Customer,42.0,3.0,Blue,36.0,3.0,2.0,1.0,2183.0,0.995,4121.0,81.0,0.761,6.9248e-05,0.99993,21670.0,0.101,19487.0,College,M,Others,Others
